,MSCI_World,Global_Bonds,Gold,Bitcoin,Ethereum,XRP,BNB,Solana
2016-01-08,70.03678957414621,88.90702310994513,92.34709266966516,85.09162833956492,253.05401193709946,17.9832412794827,,
2016-01-11,69.98006612207453,88.62167533946126,90.93228777155112,86.76979138817471,253.5717905714112,17.75438538499422,,
2016-01-12,69.72983945756417,88.71572795116288,90.68113125890875,98.18992648555742,244.28719833395962,18.048279241981767,,
2016-01-13,69.11970581011624,88.76817375343936,91.44092508805085,98.17292518998138,253.40959297173669,17.645182395781674,,
2016-01-14,68.50417491799689,88.56694658751847,91.9258968142319,100.7866601148848,265.7961703935933,18.43683983445291,,
2016-01-15,68.18635252775223,88.47771515486112,92.893767430276,101.80509974416738,259.51086033988105,17.90581525680581,,
2016-01-18,68.52698863614314,88.12758876246257,92.12825819356469,107.34875685406627,268.4457960581555,19.032748830105604,,
2016-01-19,67.88864791284223,87.89535318974374,91.06048829895474,107.70156291218495,256.78012965746944,16.927814492656864,,
2016-01-20,68.16180114414593,88.40913670363261,91.55344893091815,113.22213204919325,241.04711487358853,15.656793492670436,,
2016-01-21,67.09849244169112,88.05412372761513,90.92766919274918,113.07752691731923,231.96540487041602,15.335564957228238,,
2016-01-22,66.4042657111229,88.06926865153997,91.87383016227986,125.19268000396686,237.7903104864624,16.506949251559107,,
2016-01-25,66.27061031287069,87.89907880853467,91.9804078211604,132.92848919213108,244.3504899938191,18.070344277775632,,
2016-01-26,65.08424602792871,87.80309954517412,91.39739034813323,119.6801332470188,250.65678453443735,16.52567455817978,,
2016-01-27,64.9148895876401,87.92078786834475,91.78692407932031,121.67733365366766,242.60680822150172,16.536471564780996,,
2016-01-28,65.0651257501558,87.88723126249128,91.73628986438864,122.57492921879832,239.82807280795652,16.119375678360612,,
2016-01-29,65.17686144667583,87.44474662273167,91.82421129039608,110.8459249613787,240.68752989967862,14.168639030127894,,
2016-02-01,65.01218349599102,87.26619124098491,91.29706595167038,106.14051583693389,247.70369483698266,14.680353319093346,,
2016-02-02,64.51751721431258,87.49839471240338,91.2034736708581,103.57317498061033,245.15531020187044,14.266606267067264,,
2016-02-03,63.377836548774994,87.3073831664125,90.59856562143119,98.97136952555178,229.5584950529303,15.197361741339638,,
2016-02-04,63.171157955500504,87.41935415830292,90.7332967652157,99.34344737818238,210.6020682204486,15.381296889487059,,
2016-02-05,62.920658422350165,87.2311710509743,89.69309463773516,91.02422707427239,222.91960471699716,14.760684872328767,,
2016-02-08,62.92106809970055,86.80681437431186,88.85189677041267,94.44125141699618,237.14414118919444,14.203593972437778,,
2016-02-09,62.14023730505694,86.74297360201071,88.7728862748841,96.32634249250546,224.64921938466622,13.739510585358113,,
2016-02-10,62.1040055341679,86.85105604177201,89.0713283228088,98.37664966528655,244.97117956293653,14.186004859567294,,
2016-02-11,62.40036730240052,86.73626504405587,88.58632571837948,97.28370343542329,245.31710560189134,13.827610107978144,,
2016-02-12,62.325732606230254,86.63135087657844,88.46263096290676,97.27996029754583,251.44236520274538,16.28823391585653,,
2016-02-15,62.13125134350598,86.64017216000099,87.71892704751781,94.8271096515195,267.8993084538065,16.364401275730785,,
2016-02-16,62.19711843143391,86.57819656945281,89.26960312527537,100.83961719828966,264.12942016183985,15.47215259925955,,
2016-02-17,61.117641136516184,86.43319471881395,87.75602768894447,100.9488521504321,246.79617867410659,15.074849725093953,,
2016-02-18,61.43713600161195,86.44954682241686,89.06730447665625,111.40934135408396,226.9468216958264,16.28222130882915,,
2016-02-19,61.32081853605402,85.9358329799391,88.70816892719057,110.14453134065445,232.26718255562534,16.78894547902988,,
2016-02-22,61.15886730777302,85.94193309013906,89.14832462613973,118.31032312651537,239.76156642897308,16.563001416240137,,
2016-02-23,61.30266570125408,85.85670680101984,89.19408161013945,116.09906469331877,253.5344568784151,16.05290139640603,,
2016-02-24,61.28209899072724,85.57625941182825,88.78748929678302,114.34964631572883,259.74368040864147,15.14281774721606,,
2016-02-25,61.208774692417954,85.63539343903764,89.35608949861393,108.86767544188494,260.74172125756314,14.059392444177274,,
2016-02-26,61.979234954463394,85.60978172667656,90.18227484806008,112.6956154125009,281.2466404735605,13.81175675947525,,
2016-02-29,62.20562534080233,85.79390553764632,90.22956433964453,113.28690426844194,268.6690981922771,14.151852722236576,,
2016-03-01,62.25729950605894,86.07653071348645,89.79883887175816,117.07338639655302,276.0897083072829,13.74915774647878,,
2016-03-02,61.0528591105964,85.90600148298971,90.63900522930976,122.81077044739777,277.38759210382653,14.71974248907421,,
2016-03-03,61.21579136573948,85.62208820024803,91.82274031176124,123.66482795195533,278.8303731947046,15.21561455603813,,
2016-03-04,62.27975193336498,85.61233550275539,92.4316093126884,128.14991438854167,313.1835255265584,15.163321726398616,,
2016-03-07,62.96328309144441,85.96134687732462,92.69525951907153,135.6475554632086,327.1354087516342,15.43582062471533,,
2016-03-08,63.320657190648,85.93458200046081,93.05355385569848,135.98705909313645,354.2844456367562,16.91933784277918,,
2016-03-09,62.64581557683025,85.53927746303594,92.59201108848704,130.0038047975528,363.18461762960703,14.864288552245114,,
2016-03-10,63.201142297948124,85.64710383897766,93.81916746651261,134.14957409385295,366.44483627828873,15.355144861506108,,
2016-03-11,63.080032750348416,85.74513314030511,93.19984666148741,137.20951562744884,407.0550771231224,17.951714633855616,,
2016-03-14,61.699294636994075,85.46516909599129,92.3283054837444,137.38386328612256,415.1986790778147,18.168956024033296,,
2016-03-15,62.11334944954394,85.66666862937745,92.03445667441946,143.6890943328574,419.40073291610884,17.357726618098575,,
2016-03-16,61.42115088771576,85.27748163422892,92.40196151519497,136.74733557738472,407.3350644848723,17.011394313966814,,
2016-03-17,60.853718038186386,85.04231493399374,93.17275277072878,137.24382869831504,377.6721418771764,16.381126371162345,,
2016-03-18,60.56443165196678,84.90141514193652,92.94771168943389,144.0739005193556,371.552016081941,19.09316917298168,,
2016-03-21,61.08012409490983,85.06857050561034,93.86950969683086,143.9202763593889,375.8353249288986,18.80874925796137,,
2016-03-22,60.824380117457686,84.54174258518346,94.74521363599831,145.81012183298446,378.7504158499,18.390949636808067,,
2016-03-23,60.741686351922816,84.52583687066576,94.72807834457872,142.5993860390729,372.8565024307679,18.139663484963226,,
2016-03-24,62.00515822807151,84.45474160160013,94.85801764714667,147.56422906743464,397.26338579139514,17.245855354980545,,
2016-03-25,62.34975160607396,84.98690834343026,96.26640318507526,163.5743338275118,407.44494308643596,14.63337942161681,,
2016-03-28,62.25148935937401,85.33236699160494,96.65265121206905,164.9312283741905,374.2782142246614,14.410645341071904,,
2016-03-29,62.79006880896253,85.6894400171979,96.49594256189107,157.64336644608005,363.6037556307178,14.798028136837015,,
2016-03-30,62.00260217441558,85.70850836423001,97.07998867620633,157.5886439252691,339.8465285512011,14.09366903100326,,
2016-03-31,61.32629882860897,85.50494644339527,97.0480114952712,157.8735034699107,314.24420168912,14.331992650013778,,
2016-04-01,61.57807215063771,85.78608106538891,96.07816107414308,167.36398510758997,313.0406364836415,15.115212339659717,,
2016-04-04,62.170320212392085,85.79538187920897,96.551773807994,158.48392031707195,332.08340753484913,15.880748296273698,,
2016-04-05,62.20841316109033,85.95417903985343,96.63602013241814,152.58362798230797,313.9517031576232,14.403292003696672,,
2016-04-06,62.96168479499503,85.88206827284934,98.41605788714128,154.5009581798942,287.1655801172073,16.056468999735948,,
2016-04-07,62.569421790267256,85.64430911829479,98.17650592599048,142.72932929163744,281.7030292610624,16.659557231390938,,
2016-04-08,62.45506301340767,85.74660064975063,98.09319147373057,150.41935613031345,331.91986643679445,17.462734446394435,,
2016-04-11,63.76715968622523,86.25913717563317,98.77599071846642,138.9597998397179,326.361774560566,17.727922098906163,,
2016-04-12,64.14635332870611,86.33523999691137,99.26857571318632,135.21240447441505,335.4410635812032,17.933335991171393,,
2016-04-13,64.6403924094364,87.01071081554217,98.79771847873612,128.66217989253934,334.97608235431755,17.73426053225642,,
2016-04-14,64.75466239156032,87.71716014426822,99.12632566122987,125.85160005073644,354.3267680610842,18.329422401250625,,
2016-04-15,64.70176804075273,87.37454174480264,98.85471698925723,130.17043157207286,382.22445875278044,19.258118931903596,,
2016-04-18,65.05215454437986,87.4206769542215,100.07732866695198,134.70992986544252,382.34763202035504,18.75935486549734,,
2016-04-19,64.70275748093596,87.06173243792357,101.46436492019839,138.75324954969898,401.94724609815086,19.332822600150084,,
2016-04-20,63.80742732845235,86.80745001484065,100.07483136026529,139.5819537285792,369.58662804029325,18.245658355662925,,
2016-04-21,63.7624723126187,86.76461417345848,99.71312191365784,128.63244322364864,378.5751625957355,19.118482866412467,,
2016-04-22,63.89997731708732,86.7442498238922,99.18121219978111,130.54673597798055,354.0228599234249,18.947865343320068,,
2016-04-25,64.01239327845052,87.01531149776936,98.92920817643066,120.85800284726776,360.5469517329118,20.066137606003405,,
2016-04-26,62.97496614701539,87.00594379831882,97.84736075984793,115.55454766662028,339.78210989875606,21.794648096686803,,
2016-04-27,62.37894425440565,87.01987526588954,97.82194368046262,113.15505754746556,343.0780606504438,21.952054686087646,,
2016-04-28,61.90396023692875,86.94137802607183,98.42247394142196,109.68490423595128,320.4646721100981,21.09691305175864,,
2016-04-29,61.244188336312135,86.8539367335095,97.25703210930997,110.99783005709855,320.6946082167226,20.251743646952438,,
2016-05-02,60.01356673086311,86.57875447904576,95.3988413774258,103.8466259585135,311.42923074115856,20.149905231919426,,
2016-05-03,59.46958666955009,86.67021661284495,94.11179756028461,111.98289419311025,301.08808737726747,19.458863425091252,,
2016-05-04,59.98800492875641,86.79716319769358,95.2829213470569,116.7489903837693,293.528868898498,20.986746299068397,,
2016-05-05,60.24770157997208,86.97029344611357,96.41650806006021,124.05399313208807,277.82620962159615,21.529652271954543,,
2016-05-06,59.64504448321596,86.58496035458137,95.22002083586653,127.53710411215589,269.9379253410424,22.474352203278873,,
2016-05-09,59.492440150705676,86.77155329339826,94.19980913516596,133.01814120657667,276.6306262347002,21.76242301835112,,
2016-05-10,59.695952121831255,87.28867752633604,94.66073405267743,134.45653406311447,279.0177308951971,20.876864303791383,,
2016-05-11,58.4708881681083,86.9563732118456,94.40614286165851,141.57037574488749,269.2886554000091,18.97606665280143,,
2016-05-12,57.77806450556848,86.6118527256941,95.1213521369094,135.02016823945934,288.73338416434774,19.397023932654534,,
2016-05-13,57.99435956419142,87.00577535616782,95.54633843548338,139.200846607073,287.21326441155463,18.721751154292505,,
2016-05-16,57.94855414240379,87.02538768806245,96.3611707522524,140.8534511376147,296.12861230858067,19.775931940554976,,
2016-05-17,58.75663991713105,86.56157907500153,97.34393831856485,143.11824526640336,319.8130042208666,18.095787631642317,,
2016-05-18,59.60490255725625,86.66888324179273,97.4977755526504,147.83370634228547,336.3100210675538,17.787925836949174,,
2016-05-19,59.62769167687403,86.85683975476951,99.03859515988631,143.82711680260152,346.32450024984416,17.734273212505023,,
2016-05-20,59.846611351053895,86.99177368906021,99.24603548675984,150.52183046457182,350.685745823752,16.019928350188188,,
2016-05-23,60.071130681764075,87.39524028869,98.86954584315625,158.01530891000982,395.85167553167173,15.695257689367015,,
2016-05-24,60.30863878677549,87.47106220314458,98.40969600189212,157.81446852572762,391.8338033475516,14.230697995512687,,
2016-05-25,60.54823154999932,87.49860583597427,97.40755869056368,163.3893764782244,384.61102123599693,14.172556431407921,,
2016-05-26,61.370576202637636,87.1614129251865,97.86604044450759,158.2256271886957,404.57736643158773,14.224615517638014,,
2016-05-27,62.126278532434576,87.17183592365546,99.5100311193165,150.20934036783927,458.5379454407878,15.436827625630675,,
2016-05-30,61.75681628271907,87.19589775224908,98.64224069026733,146.28201672682155,495.36261810278336,14.65561540006623,,
2016-05-31,62.04292757281195,87.35247039734357,99.50069820212333,144.91140562522713,497.3863638216231,13.307941146060104,,
2016-06-01,62.12139783661331,87.14170223481104,101.15911888293417,162.95755386043638,523.7875009323059,12.945909823593436,,
2016-06-02,62.83166809995908,87.1859462230286,102.07907352728904,164.71078812067964,552.352184228106,13.393228386641255,,
2016-06-03,62.92654719656002,87.29622425426285,101.31949691564226,172.83756312932078,556.0625761581942,13.472584926162462,,
2016-06-06,63.440338962564816,87.05251886764808,101.40395613920398,183.70705378598012,592.5582407220488,14.0034317470413,,
2016-06-07,63.12040991692965,86.46851985097793,100.85152653376659,199.71865311308264,604.7340586750042,14.793449907456448,,
2016-06-08,63.039062387446435,86.39335273838205,99.9493239629458,200.64081151479897,609.3701468735817,14.447975220277248,,
2016-06-09,63.07849607488778,86.4290083113341,99.07264678207812,206.48168040971174,669.0243128116635,14.228049283741631,,
2016-06-10,63.36335154603812,86.42816251882601,99.29560798238042,207.38962221574945,666.4071619974848,13.749598933357593,,
2016-06-13,64.13175353945216,86.04008608375206,99.68065370081692,202.8260552400145,734.0327033116907,13.553506952752983,,
2016-06-14,63.08404517018037,85.84499168727552,99.5796591704356,190.10368226076108,804.3480617255988,14.0258673553501,,
2016-06-15,62.84536064438754,85.41837173113171,98.45202923935832,181.4877480861818,891.0583796314672,14.097509148764194,,
2016-06-16,63.37143158452099,85.61850910896489,99.99326834531117,194.89435515585328,912.4740576560097,12.165047675019451,,
2016-06-17,63.2668658862951,85.51027640287847,100.56533015818756,195.97808716958187,896.2390356020456,12.91721110503317,,
2016-06-20,62.56074779284477,85.37025161565128,100.66155646258635,190.84540792368,803.3355651918015,11.166916567779232,,
2016-06-21,63.34907439783349,85.66202536354449,100.71231770321685,194.21588049827156,817.7123225709357,11.126169582969426,,
2016-06-22,62.90153240227314,85.61081208543267,102.25852091252479,191.04134880024492,944.4525828088352,11.908159244066823,,
2016-06-23,63.43587901946746,85.87277864791729,102.30529344190407,192.47305972798347,877.5402604516607,12.125834234337631,,
2016-06-24,63.10691072047593,86.10093703715116,103.52048655488471,191.21453713871483,802.9834656133824,12.434597867908778,,
2016-06-27,63.74549555524133,86.33692073949135,104.84215318007276,200.21729420749662,857.8917626918777,13.362376719286253,,
2016-06-28,63.547829891226094,86.6186590960207,104.16559075970702,208.33446994664246,886.3788027721525,13.553971729796382,,
2016-06-29,63.81220503209876,86.62567222480828,104.38860095075032,196.93040412961648,820.5517521126047,12.859641721635958,,
2016-06-30,63.15712544783523,86.71957828797187,105.4815962828922,196.84427818253533,807.9751550920132,12.933594888897593,,
2016-07-01,62.87120863902125,86.66997656003231,105.95545019897297,207.34701781241384,813.7684656045766,12.225496812959962,,
2016-07-04,63.40161459740899,86.4712877958982,106.01997625827802,198.98187210341712,754.5363511832163,10.648293753934038,,
2016-07-05,62.84674287502968,86.36145377708914,105.96123619331172,195.18962068099376,787.9880436395092,10.339522619649586,,
2016-07-06,63.00236193722405,86.33377765437119,106.49752955537654,198.9733054970787,744.1326697048419,10.830517933700053,,
2016-07-07,63.575430422014776,86.24449053449229,106.12055996253484,210.30547882811166,797.3340214294701,10.974053272897791,,
2016-07-08,62.82133165555551,86.14345760350342,105.66247883155103,213.6682143169711,796.1369187104042,10.80225144007956,,
2016-07-11,63.45832239632296,86.40480185411083,105.29210526310102,212.21272154785802,769.9730813322931,12.003790217921985,,
2016-07-12,63.290601108191126,86.28710157766652,104.91303864811758,216.41943024286437,703.6399048351137,12.132923408111264,,
2016-07-13,63.59156398849303,86.44487662184208,105.74898014090148,230.21674688862737,703.7882334519173,13.046919845542002,,
2016-07-14,63.52190744598837,86.02125573278151,104.85265831911912,232.6895900142945,694.8721439596635,13.160831755103514,,
2016-07-15,63.76203741455405,85.99068930550638,105.29739733138082,251.9911636841596,687.022444672594,14.405277070939453,,
2016-07-18,64.08173631978248,86.42786870886955,105.99610838675653,261.83022887377064,681.2236675959524,14.438726103832359,,
2016-07-19,65.86666995804627,86.92722248455182,107.64700729888229,258.28853373361915,701.8166423295199,16.173013134702398,,
2016-07-20,67.01034400242668,87.31737793614721,109.3147482154689,257.0017952529892,763.6487584139701,18.731974624200873,,
2016-07-21,67.50947360932147,87.20618583658818,110.41160928187885,256.2048845981642,729.917217241064,18.368625646883373,,
2016-07-22,67.55209954473041,87.01109738923982,111.10186555047375,255.13614644966074,726.6358027493833,19.65093989383381,,
2016-07-25,68.04693326554823,87.20360140520525,112.46287595934828,268.7095207786777,767.0400134493741,18.694537303225754,,
2016-07-26,68.1418578363871,86.87620091114728,112.36018624033414,273.12268913055294,766.8862106227746,19.030004023572527,,
2016-07-27,67.83805487426822,86.45831232303067,112.46349611172506,291.6491291788598,792.9496695977427,19.54230453695123,,
2016-07-28,68.5600009655548,86.69880815791838,111.89764157698627,303.6620359398788,867.1230249547885,18.67225295248683,,
2016-07-29,69.38667903853657,86.54997787503082,112.0066663928889,327.48351647612037,859.8343531261415,16.959525392511264,,
2016-08-01,69.09936029422748,86.86154370914511,112.32064456861917,313.3627776838118,860.4166158941954,16.769873253345903,,
2016-08-02,68.02568776142665,86.30708813156627,111.622335986003,300.92671689212875,715.6003254393227,15.967993368804567,,
2016-08-03,67.01273404105604,86.21630172348425,111.41698046591671,304.760764554085,687.3824582613855,15.736893802593666,,
2016-08-04,67.35255557851356,86.03816229114737,110.98250722126004,309.5924677925899,723.1538973143788,16.241195648746256,,
2016-08-05,66.66822015985639,85.98015135536912,111.81642791361475,315.75862882643065,673.817474830626,16.84750652844345,,
2016-08-08,66.52364543324633,85.72397212568887,111.39186250706099,319.3994981275064,724.6821445833922,18.46340111429365,,
2016-08-09,65.93200927377858,85.76626684169958,111.90030960568691,312.1982462260367,658.6185308364338,19.05098855797865,,
2016-08-10,66.3765385059602,85.8178592791731,112.26414275003988,340.8553193907957,718.3266938697038,17.63614126790803,,
2016-08-11,66.18779257483962,85.67220173607181,112.95436263236265,357.96315241953056,696.5721678027146,18.270058834207198,,
2016-08-12,67.26299475250981,85.86229889090171,112.9765605310812,336.8371704703459,666.6035100888151,18.90786088891412,,
2016-08-15,66.96614832105462,86.09641945972535,111.86598760123876,324.2087259474728,641.3854235300228,18.78866524047945,,
2016-08-16,66.6272573169579,85.91420239440968,110.30018545018292,323.60791794923995,630.1428670405161,20.53496294464478,,
2016-08-17,66.19597617915299,85.98504970478992,109.69514493798691,329.6114675096227,587.768134004898,20.498720196299296,,
2016-08-18,66.54100255558359,86.16227849666457,109.36870424973326,334.61105640833466,557.5329884117448,20.543696936429214,,
2016-08-19,66.3698097723982,86.15574796084127,109.86871763014088,315.26888706168575,543.2231316468923,21.148485171037926,,
2016-08-22,65.40824778966598,86.57099507185148,110.7613133561051,324.63572434667583,566.3598197890719,19.009363350285614,,
2016-08-23,65.63305186056137,86.0211934100929,108.96086397357716,320.7455519105786,577.1532298932432,20.0258954574767,,
2016-08-24,65.6929945149338,85.83726975904327,107.96264397046198,338.34117704021736,620.1942784708951,20.056787215224105,,
2016-08-25,65.79208276437727,85.51681151579983,108.60548895650652,347.2177819895207,608.8999638032365,22.51131097616852,,
2016-08-26,64.85000411651711,85.2340558709061,108.94424176758568,355.96383532716965,582.9046398986519,22.797065442097274,,
2016-08-29,64.53182148284084,85.04635337589083,108.81329933699139,365.09048674560717,563.9949565584953,22.908148866946753,,
2016-08-30,64.47136946738357,85.87950848775368,108.99052664936076,378.7821472135872,566.3321807043142,23.051149307673708,,
2016-08-31,66.10134537365116,86.30754670761314,110.61970145891244,384.6394643666608,607.9298685366521,22.59901963921395,,
2016-09-01,66.44714751924768,86.86202235644768,111.6057739329958,409.36869197149394,681.5860204099346,22.956056957554665,,
2016-09-02,66.21544062906635,87.15616045827281,112.96493184448373,413.49074080893445,708.6999763342592,23.371813430339706,,
2016-09-05,66.69352218744832,87.15433129199212,113.88852548386316,395.81295103881496,725.7432699221774,25.171842221786207,,
2016-09-06,68.24687242357246,87.55464455861448,113.94192534679955,401.31959124718986,811.1738738126578,26.913915388805393,,
2016-09-07,67.8763205814319,87.92223154276674,113.54972073830257,394.92170697493964,776.4572754260402,27.99073820572791,,
2016-09-08,67.33998521245633,87.9168535780057,113.64772040178337,402.2531372597146,720.4718313896655,29.0246842026075,,
2016-09-09,68.44917540476,88.1387475962372,113.65436305742769,423.095557528354,764.6369130520148,28.858851032191936,,
2016-09-12,68.49799739261344,88.33149843373522,113.77222798169291,406.207728607073,780.1832234397764,29.73635305328824,,
2016-09-13,69.26530199462441,88.07040507739687,113.7582585360331,424.7660845718361,796.4099634332113,29.812643229837544,,
2016-09-14,69.04228996930077,87.81116942139901,113.05508723904174,421.54525723459784,832.7157892389396,27.491995254006753,,
2016-09-15,70.55285611299601,88.16199476065549,114.61319633129683,414.1222829456347,847.1636273475783,26.142499687240285,,
2016-09-16,72.22969552103392,88.53428614717724,115.19896046726059,441.6265047448898,869.1434308113404,28.433692761806938,,
2016-09-19,72.84457469988631,88.39764864046015,114.67122877694658,431.2826291048124,898.1451734904878,31.372813326090203,,
2016-09-20,73.57182921443264,88.41979733987829,114.50808026970127,413.77054575363775,943.7155992664075,34.66852646343027,,
2016-09-21,71.96340298488877,88.11278702135021,113.69059306460609,417.0555703198439,964.256757800623,31.819885475926036,,
2016-09-22,72.18308356079045,88.16929373406857,115.81620901802961,439.37315304400755,983.5354843799132,35.29690752568093,,
2016-09-23,72.28318131603623,88.31171399782959,116.03826563007344,426.45561021030744,997.0541168341914,38.67802222166486,,
2016-09-26,73.08224985719274,88.4014973156786,117.58229658197573,451.17410091986983,883.1471843847073,37.39000846972962,,
2016-09-27,74.01069938953084,88.54022734009128,118.4303641613483,477.83964011456214,957.2215683125213,39.09723570669668,,
2016-09-28,74.56037204616423,88.15877938337881,116.56883360073462,465.7937869584864,876.2324316639993,43.105466944063714,,
2016-09-29,73.54944236267464,87.6782247017744,116.17845133906053,498.8739364248347,851.4940970143467,42.10426600647622,,
2016-09-30,73.88451539737689,87.80916760498512,115.74952956748761,501.5019344895884,985.6266059322899,45.61297210260483,,
2016-10-03,73.73784260221632,87.3332158394477,114.38932433365927,502.66381588562973,958.5511622362411,43.489914325567966,,
2016-10-04,73.54676418207625,87.35514792307346,113.4589633346895,450.59622001329285,876.9345827720922,42.49168239871518,,
2016-10-05,73.14771339774414,87.1198164262253,114.73016895987973,460.9663613830362,949.648128424464,44.3862430188759,,
2016-10-06,72.60969186582606,86.88550825538935,113.38557498747564,447.34999982442434,918.4221335395521,43.80777336692739,,
2016-10-07,71.43733624206618,86.72531004273824,111.91980105967963,442.82055709549184,877.3941155704243,42.385905269946825,,
2016-10-10,71.91375452178255,86.7362196186115,113.51010671369252,418.3036298512039,889.9129974958015,43.748498711663764,,
2016-10-11,72.2645498587674,86.57301289036023,114.26672607077273,443.4506468291289,932.371326434732,41.505729871393825,,
2016-10-12,72.56610041113841,86.56966738101984,113.49365668091606,482.3373076929886,993.4752723934361,46.444839245701125,,
2016-10-13,74.26140524764938,86.85673033099697,114.42547008840134,541.5802032510823,1023.0895465414812,47.97878083922563,,
2016-10-14,73.96513677595664,87.5110570355493,114.1137680069251,475.6794953597942,1089.663082873784,47.224098623763055,,
2016-10-17,73.05896621616314,86.76711013949235,113.21432868007695,477.4483344199519,1008.706487881438,44.59242697083801,,
2016-10-18,71.98755335943933,86.64338781411573,113.50513032983358,480.17398803315706,1032.9764434432823,44.15061846043301,,
2016-10-19,71.08884387901124,86.4251687831304,112.57871917084444,413.2231681352836,980.6910510521905,40.96866938762226,,
2016-10-20,71.15582501912328,86.58239979335137,112.18759238193543,398.15647224770174,1012.2888004906606,42.849534028556924,,
2016-10-21,70.97828453554281,86.50913189611286,113.4967711058497,398.2585500082074,979.8872323440619,42.18896804308848,,
2016-10-24,69.74351889727946,85.66443434291072,111.19400874433683,413.9243697312037,926.952674488164,42.70264206337076,,
2016-10-25,69.83579391123071,86.021217033163,111.14944889565596,401.83947841854337,1012.34980004099,40.93387085346707,,
2016-10-26,68.21178329192985,85.56618273125554,110.93006231119777,398.19584918979916,930.5391588601746,37.57077661509488,,
2016-10-27,68.51040581686794,85.59452318770828,110.17550213342882,400.073707154295,879.5967522717486,35.88843005332293,,
2016-10-28,68.59426697553714,85.2653663275287,109.72498154070496,407.3364976293183,907.7516393827535,36.41429815947802,,
2016-10-31,68.08892595390984,84.97286325471211,108.65318642895758,399.5763112306399,891.872083614782,33.577989370570485,,
2016-11-01,68.23719997049591,84.85080371728387,108.834065378671,416.8298347033638,872.209539275177,35.34918366043325,,
2016-11-02,67.68842239039894,84.977611985186,108.20357140803969,433.51713504527,859.5143718575931,34.41583471669346,,
2016-11-03,67.03859595854938,85.09143532576716,108.63312384535773,405.53758870183776,956.3683904969051,35.98049112786539,,
2016-11-04,66.04600547482342,84.7304937699662,108.76917277507094,417.80357335203223,880.6359854324355,34.17557334330558,,
2016-11-07,65.85178660058811,84.84335973542989,108.88431823303459,405.1310518382686,869.3015702589164,35.94172399289586,,
2016-11-08,67.66280416064451,85.0059373988803,109.50590283033918,412.1109125257557,907.1106191827882,35.12480095982311,,
2016-11-09,68.44209806727515,85.29873956259,110.69681568015642,447.31203214703726,893.5349282244279,34.26632308121087,,
2016-11-10,69.51483599630208,85.51358853763861,111.43766534319086,459.3198561049331,914.0821195716425,36.49154009206539,,
2016-11-11,70.28825470915542,85.75383319048716,110.88640568342858,477.70175450862615,951.7828559964213,35.89629636092399,,
2016-11-14,69.27541459100055,85.52094357820344,111.5236294708228,491.90162304802374,897.5549133134429,37.83890764810864,,
2016-11-15,69.67792263433874,85.68583039747892,112.46040865779574,517.5417674315723,979.3052446781303,37.42423152847311,,
2016-11-16,69.83690690357207,85.72979079415975,113.16533087709497,506.50944755292306,921.5815137301017,38.638225982472264,,
2016-11-17,69.66791274763557,85.74232876871926,112.13243003944349,486.500723523631,915.2546080697771,36.86248009020184,,
2016-11-18,69.6233969670443,85.51885978563313,112.79750978705667,501.3369974873191,929.4102983606178,33.15992982008614,,
2016-11-21,70.05343670939439,85.93198490897241,114.6478997377332,521.2480405515405,1108.2123102559278,36.25442388712531,,
2016-11-22,69.68554547115143,85.76655136715618,115.04527038278356,528.3196346702251,1002.6716897641943,35.61154662344107,,
2016-11-23,69.32988074303252,85.93201740349518,113.91566528375137,525.1130446451616,1018.7437515925883,37.75855580827212,,
2016-11-24,67.85434926819363,85.83329723454975,113.53591296467305,539.3707835024235,1148.7712180751405,37.4817353683965,,
2016-11-25,67.70704704924748,86.06772129643505,113.4094307880356,537.8394960587865,1107.4660561425296,33.7126046039639,,
2016-11-28,68.8627401876984,85.868077468512,114.74791476821815,524.2606704093081,1223.6979168763553,36.12387237984384,,
2016-11-29,68.93597855673187,86.33760458117757,114.6194295640019,532.3717105132241,1239.0363087956598,38.56092391818678,,
2016-11-30,68.87879473068497,86.25564097989685,115.00994561903765,544.7628268897694,1144.4200485267545,41.54540918415591,,
2016-12-01,68.81437115419014,86.04060120033395,114.97426892781819,570.4653075406322,1182.1218023359172,46.35973480330433,,
2016-12-02,69.80650123828393,86.1669755766006,115.5938563535307,555.6516527117503,1142.4349372936233,48.208053717010394,,
2016-12-05,69.45649503634431,86.54396334740524,114.5978368733287,530.8077791615387,1128.505364423979,47.03397035632281,,
2016-12-06,69.60703483874822,86.63454785994942,114.6767892705517,539.2737760525798,1038.9133698412681,47.161324289558834,,
2016-12-07,69.84713725578433,86.47095157077464,116.02721901210997,537.548759856049,1100.0023085466426,44.899747043286666,,
2016-12-08,69.91528613834024,86.39931787882682,115.84436971376697,540.0938107629946,971.6049562740724,47.25420832478817,,
2016-12-09,69.84686325437845,86.72927388431701,116.55275124971931,566.5670811128472,966.5945591536449,49.5590491024878,,
2016-12-12,70.7319351559885,86.61160964076046,116.65109478764883,591.8802323275037,1066.1921896833253,52.227145685864365,,
2016-12-13,69.97428709721535,86.47689300618615,116.11433588131186,638.8980456992576,1085.9245980443752,49.37109869235044,,
2016-12-14,70.18295445122104,86.41909582489467,116.05290287831009,650.7126902084084,1069.1687519693712,51.493457086825366,,
2016-12-15,69.94522975766068,86.85687756301614,116.93947089763716,700.4214916508352,1048.434328209073,49.46892509377198,,
